vehicle_id,status,scheduled_depart_s,sampled_headway_s,actual_depart_s,depart_delay_s,actual_entry_headway_s,arrival_s,duration_s,route_length_m,waiting_time_s,time_loss_s,preferred_speed_mps,trajectory_samples,min_gap_m,preferred_tau_s
veh_002040,completed,12202.000938,2.998320,12203.000000,0.999062,3.000000,13043.000,840.000,16093.440000,0.000,285.641,24.598494,840,2.709810,2.106136
veh_002041,completed,12208.391752,6.390814,12209.000000,0.608248,6.000000,13045.000,836.000,16093.440000,0.000,282.014,19.733480,836,3.300886,1.851794
veh_002042,completed,12212.517720,4.125969,12213.000000,0.482280,4.000000,13047.000,834.000,16093.440000,0.000,280.139,20.667964,834,2.755365,1.456861
veh_002043,completed,12221.781089,9.263368,12222.000000,0.218911,9.000000,13050.000,828.000,16093.440000,0.000,273.673,25.522364,828,3.343126,2.277613
veh_002044,completed,12231.293494,9.512405,12232.000000,0.706506,10.000000,13052.000,820.000,16093.440000,0.000,265.719,24.979415,820,3.857891,1.737340
veh_002045,completed,12237.632946,6.339452,12238.000000,0.367054,6.000000,13054.000,816.000,16093.440000,0.000,262.024,22.330061,816,4.133038,1.793163
veh_002046,completed,12244.361138,6.728193,12245.000000,0.638862,7.000000,13056.000,811.000,16093.440000,0.000,257.106,23.829882,811,4.572189,1.623422
veh_002047,completed,12250.184269,5.823131,12251.000000,0.815731,6.000000,13059.000,808.000,16093.440000,0.000,253.798,22.046280,808,3.738326,1.875150
veh_002048,completed,12257.896963,7.712693,12258.000000,0.103037,7.000000,13079.000,821.000,16093.440000,0.000,266.613,19.360854,821,4.288434,1.755623
veh_002049,completed,12263.892357,5.995394,12264.000000,0.107643,6.000000,13090.000,826.000,16093.440000,0.000,271.970,19.727051,826,2.369993,2.190862
veh_002050,completed,12269.987392,6.095035,12270.000000,0.012608,6.000000,13093.000,823.000,16093.440000,0.000,268.489,20.772389,823,2.325308,1.912533
veh_002051,completed,12278.027997,8.040605,12279.000000,0.972003,9.000000,13147.000,868.000,16093.440000,0.000,313.984,17.960122,868,2.375221,1.419422
veh_002052,completed,12284.967271,6.939274,12285.000000,0.032729,6.000000,13149.000,864.000,16093.440000,0.000,310.091,19.614865,864,3.553710,1.651003
veh_002053,completed,12294.163743,9.196472,12295.000000,0.836257,10.000000,13152.000,857.000,16093.440000,0.000,302.702,21.346435,857,2.944368,2.325590
veh_002054,completed,12297.708498,3.544756,12298.000000,0.291502,3.000000,13154.000,856.000,16093.440000,0.000,301.834,23.446200,856,3.878291,1.796013
veh_002055,completed,12302.875125,5.166626,12303.000000,0.124875,5.000000,13156.000,853.000,16093.440000,0.000,298.722,24.071584,853,2.807718,1.576821
veh_002056,completed,12307.519266,4.644141,12308.000000,0.480734,5.000000,13158.000,850.000,16093.440000,0.000,295.764,23.028878,850,3.631632,1.657100
veh_002057,completed,12314.781935,7.262669,12315.000000,0.218065,7.000000,13160.000,845.000,16093.440000,0.000,290.910,21.519333,845,4.534483,1.841802
veh_002058,completed,12320.041549,5.259614,12321.000000,0.958451,6.000000,13162.000,841.000,16093.440000,0.000,286.453,24.207788,841,1.986123,1.298458
veh_002059,completed,12326.945047,6.903498,12327.000000,0.054953,6.000000,13164.000,837.000,16093.440000,0.000,282.433,23.671183,837,2.448119,1.444940
veh_002060,completed,12331.191565,4.246518,12332.000000,0.808435,5.000000,13165.000,833.000,16093.440000,0.000,278.827,26.240969,833,2.926952,1.264584
veh_002061,completed,12337.050053,5.858488,12338.000000,0.949947,6.000000,13173.000,835.000,16093.440000,0.000,280.888,21.351310,835,3.697996,1.763885
veh_002062,completed,12346.495547,9.445493,12347.000000,0.504453,9.000000,13181.000,834.000,16093.440000,0.000,279.907,19.118097,834,2.886246,1.798092
veh_002063,completed,12354.953099,8.457552,12355.000000,0.046901,8.000000,13239.000,884.000,16093.440000,0.000,329.733,18.347429,884,3.001603,1.909949
veh_002064,completed,12358.135301,3.182202,12359.000000,0.864699,4.000000,13241.000,882.000,16093.440000,0.000,327.973,25.359731,882,3.008775,1.861811
veh_002065,completed,12364.682181,6.546880,12365.000000,0.317819,6.000000,13243.000,878.000,16093.440000,0.000,323.594,24.132107,878,3.535976,1.060506
veh_002066,completed,12371.921710,7.239529,12372.000000,0.078290,7.000000,13245.000,873.000,16093.440000,0.000,318.335,23.497226,873,3.877060,1.436137
veh_002067,completed,12377.181599,5.259889,12378.000000,0.818401,6.000000,13247.000,869.000,16093.440000,0.000,315.141,20.819565,869,2.012812,2.197820
veh_002068,completed,12381.528029,4.346430,12382.000000,0.471971,4.000000,13249.000,867.000,16093.440000,0.000,312.906,22.727095,867,2.194615,1.617638
veh_002069,completed,12388.521010,6.992982,12389.000000,0.478990,7.000000,13252.000,863.000,16093.440000,0.000,308.766,22.505924,863,2.367870,1.874093
veh_002070,completed,12394.672248,6.151238,12395.000000,0.327752,6.000000,13255.000,860.000,16093.440000,0.000,305.419,21.754762,860,3.057775,2.212346
veh_002071,completed,12401.501060,6.828811,12402.000000,0.498940,7.000000,13257.000,855.000,16093.440000,0.000,300.393,25.336033,855,2.280495,1.883460
veh_002072,completed,12407.263983,5.762923,12408.000000,0.736017,6.000000,13259.000,851.000,16093.440000,0.000,296.590,21.608389,851,3.994947,1.380560
veh_002073,completed,12416.760730,9.496748,12417.000000,0.239270,9.000000,13261.000,844.000,16093.440000,0.000,289.668,21.369991,844,3.707170,1.777548
veh_002074,completed,12421.389969,4.629238,12422.000000,0.610031,5.000000,13263.000,841.000,16093.440000,0.000,286.764,23.033252,841,2.797874,1.774758
veh_002075,completed,12426.645971,5.256002,12427.000000,0.354029,5.000000,13267.000,840.000,16093.440000,0.000,285.819,22.084091,840,2.003028,1.973267
veh_002076,completed,12433.418299,6.772328,12434.000000,0.581701,7.000000,13269.000,835.000,16093.440000,0.000,280.536,22.989670,835,1.902639,1.815980
veh_002077,completed,12440.515911,7.097613,12441.000000,0.484089,7.000000,13271.000,830.000,16093.440000,0.000,275.848,21.204315,830,2.194752,2.164278
veh_002078,completed,12444.447841,3.931930,12445.000000,0.552159,4.000000,13281.000,836.000,16093.440000,0.000,281.687,20.768899,836,3.754803,1.780108
veh_002079,completed,12452.393810,7.945969,12453.000000,0.606190,8.000000,13283.000,830.000,16093.440000,0.000,275.792,22.040215,830,2.312833,1.778314
veh_002080,completed,12456.206632,3.812822,12457.000000,0.793368,4.000000,13326.000,869.000,16093.440000,0.000,314.668,18.558878,869,3.841646,1.817856
veh_002081,completed,12462.216232,6.009599,12463.000000,0.783768,6.000000,13328.000,865.000,16093.440000,0.000,310.582,22.064596,865,2.175596,1.528603
veh_002082,completed,12467.755692,5.539460,12468.000000,0.244308,5.000000,13330.000,862.000,16093.440000,0.000,308.139,24.909906,862,3.451524,2.283368
veh_002083,completed,12472.694255,4.938563,12473.000000,0.305745,5.000000,13333.000,860.000,16093.440000,0.000,305.573,20.352985,860,3.313735,1.823222
veh_002084,completed,12480.394130,7.699876,12481.000000,0.605870,8.000000,13335.000,854.000,16093.440000,0.000,299.445,22.057867,854,1.922844,1.888384
veh_002085,completed,12482.873551,2.479421,12483.000000,0.126449,2.000000,13337.000,854.000,16093.440000,0.000,299.514,25.233679,854,2.931882,1.639757
veh_002086,completed,12487.777377,4.903826,12488.000000,0.222623,5.000000,13342.000,854.000,16093.440000,0.000,299.900,20.345100,854,3.484701,2.059006
veh_002087,completed,12492.423231,4.645854,12493.000000,0.576769,5.000000,13344.000,851.000,16093.440000,0.000,297.045,22.062843,851,2.765425,2.213001
veh_002088,completed,12499.735577,7.312346,12500.000000,0.264423,7.000000,13347.000,847.000,16093.440000,0.000,292.585,20.937852,847,4.067414,2.213475
veh_002089,completed,12508.061209,8.325632,12509.000000,0.938791,9.000000,13349.000,840.000,16093.440000,0.000,285.875,23.851727,840,2.422106,1.303978
veh_002090,completed,12515.224412,7.163203,12516.000000,0.775588,7.000000,13351.000,835.000,16093.440000,0.000,281.064,22.740152,835,2.679739,1.722200
veh_002091,completed,12523.317340,8.092928,12524.000000,0.682660,8.000000,13354.000,830.000,16093.440000,0.000,276.019,22.536640,830,2.413706,2.248403
veh_002092,completed,12525.980509,2.663169,12526.000000,0.019491,2.000000,13356.000,830.000,16093.440000,0.000,276.027,23.485013,830,1.491761,1.324341
veh_002093,completed,12532.225909,6.245400,12533.000000,0.774091,7.000000,13358.000,825.000,16093.440000,0.000,270.992,23.026283,825,2.630519,1.739429
veh_002094,completed,12536.151359,3.925450,12537.000000,0.848641,4.000000,13361.000,824.000,16093.440000,0.000,270.062,20.225313,824,2.236535,1.248569
veh_002095,completed,12541.588911,5.437552,12542.000000,0.411089,5.000000,13364.000,822.000,16093.440000,0.000,267.543,23.720719,822,2.220077,2.021946
veh_002096,completed,12547.955918,6.367007,12548.000000,0.044082,6.000000,13366.000,818.000,16093.440000,0.000,263.588,24.535430,818,2.498657,1.904947
veh_002097,completed,12554.097855,6.141937,12555.000000,0.902145,7.000000,13368.000,813.000,16093.440000,0.000,258.664,23.415584,813,3.248439,1.932269
veh_002098,completed,12562.161486,8.063631,12563.000000,0.838514,8.000000,13370.000,807.000,16093.440000,0.000,252.673,23.476322,807,2.790591,1.630662
veh_002099,completed,12565.193533,3.032047,12566.000000,0.806467,3.000000,13372.000,806.000,16093.440000,0.000,251.906,23.010215,806,2.922591,2.005699
veh_002100,completed,12569.939928,4.746395,12570.000000,0.060072,4.000000,13375.000,805.000,16093.440000,0.000,250.554,23.200949,805,2.479828,2.209706
veh_002101,completed,12573.718983,3.779055,12574.000000,0.281017,4.000000,13378.000,804.000,16093.440000,0.000,249.780,22.064978,804,3.410687,2.233800
veh_002102,completed,12577.260797,3.541814,12578.000000,0.739203,4.000000,13380.000,802.000,16093.440000,0.000,247.717,25.333448,802,2.814952,2.013397
veh_002103,completed,12584.769466,7.508669,12585.000000,0.230534,7.000000,13382.000,797.000,16093.440000,0.000,242.719,23.248988,797,3.059319,1.475025
veh_002104,completed,12591.043094,6.273628,12592.000000,0.956906,7.000000,13385.000,793.000,16093.440000,0.000,238.760,20.895090,793,3.578930,2.475723
veh_002105,completed,12599.378015,8.334921,12600.000000,0.621985,8.000000,13387.000,787.000,16093.440000,0.000,232.731,23.891342,787,2.995239,1.583505
veh_002106,completed,12607.155824,7.777810,12608.000000,0.844176,8.000000,13391.000,783.000,16093.440000,0.000,228.598,21.946691,783,2.851233,1.806957
veh_002107,completed,12613.258050,6.102225,12614.000000,0.741950,6.000000,13393.000,779.000,16093.440000,0.000,224.807,22.404328,779,3.496952,2.106044
veh_002108,completed,12617.803625,4.545575,12618.000000,0.196375,4.000000,13395.000,777.000,16093.440000,0.000,223.013,22.191396,777,2.475191,2.139270
veh_002109,completed,12625.291313,7.487688,12626.000000,0.708687,8.000000,13397.000,771.000,16093.440000,0.000,217.039,21.508896,771,2.513611,1.991446
veh_002110,completed,12630.253908,4.962595,12631.000000,0.746092,5.000000,13399.000,768.000,16093.440000,0.000,214.005,24.030703,768,2.378346,2.076275
veh_002111,completed,12634.454772,4.200864,12635.000000,0.545228,4.000000,13402.000,767.000,16093.440000,0.000,212.370,25.703629,767,2.797690,2.100223
veh_002112,completed,12638.729157,4.274385,12639.000000,0.270843,4.000000,13432.000,793.000,16093.440000,0.000,238.433,19.897446,793,4.016961,2.054720
veh_002113,completed,12644.911943,6.182786,12645.000000,0.088057,6.000000,13434.000,789.000,16093.440000,0.000,235.133,21.541393,789,2.646909,1.583405
veh_002114,completed,12652.810238,7.898295,12653.000000,0.189762,8.000000,13437.000,784.000,16093.440000,0.000,229.790,23.594393,784,2.169975,2.483594
veh_002115,completed,12658.889151,6.078913,12659.000000,0.110849,6.000000,13439.000,780.000,16093.440000,0.000,226.057,23.181874,780,2.321157,2.091048
veh_002116,completed,12666.725794,7.836643,12667.000000,0.274206,8.000000,13469.000,802.000,16093.440000,0.000,247.589,20.265674,802,3.892674,1.694827
veh_002117,completed,12672.862807,6.137013,12673.000000,0.137193,6.000000,13473.000,800.000,16093.440000,0.000,245.608,21.338906,800,3.311441,1.523870
veh_002118,completed,12678.223134,5.360327,12679.000000,0.776866,6.000000,13476.000,797.000,16093.440000,0.000,242.702,21.995770,797,3.317417,1.578373
veh_002119,completed,12688.304894,10.081761,12689.000000,0.695106,10.000000,13478.000,789.000,16093.440000,0.000,234.513,21.245770,789,3.069767,1.631068
veh_002120,completed,12697.036461,8.731567,12698.000000,0.963539,9.000000,13480.000,782.000,16093.440000,0.000,227.460,23.674408,782,2.598443,1.721488
veh_002121,completed,12703.331822,6.295360,12704.000000,0.668178,6.000000,13482.000,778.000,16093.440000,0.000,223.519,23.852052,778,2.951295,1.942254
veh_002122,completed,12708.083530,4.751708,12709.000000,0.916470,5.000000,13485.000,776.000,16093.440000,0.000,221.674,22.627140,776,4.551434,1.927150
veh_002123,completed,12711.669985,3.586456,12712.000000,0.330015,3.000000,13487.000,775.000,16093.440000,0.000,220.893,23.672124,775,3.555196,2.023107
veh_002124,completed,12718.272022,6.602036,12719.000000,0.727978,7.000000,13490.000,771.000,16093.440000,0.000,216.374,25.123287,771,4.144152,1.782529
veh_002125,completed,12723.888754,5.616732,12724.000000,0.111246,5.000000,13500.000,776.000,16093.440000,0.000,222.047,21.753156,776,3.458724,1.855479
veh_002126,completed,12730.589255,6.700501,12731.000000,0.410745,7.000000,13502.000,771.000,16093.440000,0.000,216.799,22.694071,771,2.110504,1.614065
veh_002127,completed,12737.073817,6.484562,12738.000000,0.926183,7.000000,13504.000,766.000,16093.440000,0.000,211.699,25.408578,766,2.362455,1.749488
veh_002128,completed,12743.728232,6.654414,12744.000000,0.271768,6.000000,13539.000,795.000,16093.440000,0.000,241.097,19.710357,795,3.439420,1.275335
veh_002129,completed,12751.441573,7.713341,12752.000000,0.558427,8.000000,13568.000,816.000,16093.440000,0.000,261.634,19.523421,816,1.608023,1.653177
veh_002130,completed,12757.912903,6.471330,12758.000000,0.087097,6.000000,13570.000,812.000,16093.440000,0.000,257.823,20.703385,812,3.374740,1.691044
veh_002131,completed,12762.827737,4.914834,12763.000000,0.172263,5.000000,13638.000,875.000,16093.440000,0.000,321.137,18.487299,875,2.158853,2.084848
veh_002132,completed,12767.671914,4.844177,12768.000000,0.328086,5.000000,13640.000,872.000,16093.440000,0.000,317.970,22.742476,872,3.857664,1.350480
veh_002133,completed,12774.546604,6.874690,12775.000000,0.453396,7.000000,13642.000,867.000,16093.440000,0.000,312.933,24.209610,867,3.720041,1.657722
veh_002134,completed,12778.938864,4.392260,12779.000000,0.061136,4.000000,13644.000,865.000,16093.440000,0.000,310.966,24.650774,865,2.044121,1.946520
veh_002135,completed,12786.016377,7.077513,12787.000000,0.983623,8.000000,13646.000,859.000,16093.440000,0.000,304.806,21.135398,859,2.946954,1.279054
veh_002136,completed,12793.087667,7.071290,12794.000000,0.912333,7.000000,13648.000,854.000,16093.440000,0.000,300.007,19.605801,854,1.363428,1.899410
veh_002137,completed,12799.021842,5.934175,12800.000000,0.978158,6.000000,13650.000,850.000,16093.440000,0.000,295.861,24.624347,850,2.091567,1.659752
veh_002138,completed,12803.849707,4.827865,12804.000000,0.150293,4.000000,13652.000,848.000,16093.440000,0.000,293.962,21.394908,848,3.787081,1.695780
veh_002139,completed,12807.185199,3.335492,12808.000000,0.814801,4.000000,13654.000,846.000,16093.440000,0.000,291.872,21.844094,846,2.690421,1.515806
veh_002140,completed,12811.499251,4.314053,12812.000000,0.500749,4.000000,13656.000,844.000,16093.440000,0.000,289.829,20.697296,844,2.402142,1.461127
veh_002141,completed,12815.060356,3.561105,12816.000000,0.939644,4.000000,13658.000,842.000,16093.440000,0.000,287.985,22.626839,842,2.090191,1.908086
veh_002142,completed,12821.100363,6.040007,12822.000000,0.899637,6.000000,13661.000,839.000,16093.440000,0.000,284.595,19.331760,839,2.006525,2.176594
veh_002143,completed,12826.436932,5.336569,12827.000000,0.563068,5.000000,13663.000,836.000,16093.440000,0.000,281.959,24.774671,836,4.619074,2.214693
veh_002144,completed,12831.055939,4.619008,12832.000000,0.944061,5.000000,13665.000,833.000,16093.440000,0.000,279.023,21.500305,833,3.946979,1.494328
veh_002145,completed,12838.364848,7.308908,12839.000000,0.635152,7.000000,13668.000,829.000,16093.440000,0.000,274.591,22.610211,829,2.248750,2.078553
veh_002146,completed,12844.558840,6.193992,12845.000000,0.441160,6.000000,13670.000,825.000,16093.440000,0.000,270.494,23.604806,825,3.271146,2.092000
veh_002147,completed,12850.630220,6.071380,12851.000000,0.369780,6.000000,13672.000,821.000,16093.440000,0.000,266.621,21.961243,821,2.273975,2.057866
veh_002148,completed,12857.467395,6.837175,12858.000000,0.532605,7.000000,13674.000,816.000,16093.440000,0.000,261.520,26.406904,816,3.503571,1.909694
veh_002149,completed,12865.022074,7.554679,12866.000000,0.977926,8.000000,13676.000,810.000,16093.440000,0.000,255.691,22.691078,810,2.421253,1.851606
veh_002150,completed,12868.617838,3.595764,12869.000000,0.382162,3.000000,13747.000,878.000,16093.440000,0.000,323.960,17.946955,878,2.408304,1.754851
veh_002151,completed,12875.677858,7.060020,12876.000000,0.322142,7.000000,13749.000,873.000,16093.440000,0.000,318.844,24.921854,873,2.960249,1.545136
veh_002152,completed,12878.964452,3.286595,12879.000000,0.035548,3.000000,13755.000,876.000,16093.440000,0.000,322.089,22.457890,876,3.590591,1.881956
veh_002153,completed,12883.772877,4.808425,12884.000000,0.227123,5.000000,13757.000,873.000,16093.440000,0.000,318.915,21.507399,873,2.184673,1.431831
veh_002154,completed,12891.291095,7.518218,12892.000000,0.708905,8.000000,13759.000,867.000,16093.440000,0.000,312.847,23.279659,867,2.786294,1.729879
